Stkcd	Trddt	Clsprc
300088	2022-01-26	10.840
300089	2022-01-25	3.740
300089	2022-01-26	3.710
300091	2022-01-25	4.790
300091	2022-01-26	4.900
300092	2022-01-25	10.220
300092	2022-01-26	10.500
300093	2022-01-25	30.820
300093	2022-01-26	28.870
300094	2022-01-25	6.810
300094	2022-01-26	6.340
300095	2022-01-25	14.810
300095	2022-01-26	15.420
300096	2022-01-25	8.180
300096	2022-01-26	8.050
300097	2022-01-25	8.080
300097	2022-01-26	8.090
300098	2022-01-25	4.610
300098	2022-01-26	4.670
300099	2022-01-25	8.280
300099	2022-01-26	8.640
300100	2022-01-25	8.620
300100	2022-01-26	8.720
300101	2022-01-25	18.000
300101	2022-01-26	18.130
300102	2022-01-25	7.370
300102	2022-01-26	7.420
300103	2022-01-25	8.700
300103	2022-01-26	8.690
300105	2022-01-25	5.910
300105	2022-01-26	5.800
300106	2022-01-25	9.720
300106	2022-01-26	9.820
300107	2022-01-25	5.360
300107	2022-01-26	5.420
300108	2022-01-25	3.540
300108	2022-01-26	3.500
300109	2022-01-25	18.790
300109	2022-01-26	18.600
300110	2022-01-25	4.240
300110	2022-01-26	4.290
300111	2022-01-25	3.090
300111	2022-01-26	3.100
300112	2022-01-25	10.800
300112	2022-01-26	10.990
300113	2022-01-25	14.060
300113	2022-01-26	14.270
300114	2022-01-25	14.410
300114	2022-01-26	14.550
300115	2022-01-25	15.080
300115	2022-01-26	15.370
300116	2022-01-25	2.240
300116	2022-01-26	2.230
300117	2022-01-25	3.250
300117	2022-01-26	3.330
300118	2022-01-25	24.100
300118	2022-01-26	23.120
300119	2022-01-25	21.550
300119	2022-01-26	21.450
300120	2022-01-25	8.210
300120	2022-01-26	8.170
300121	2022-01-25	10.080
300121	2022-01-26	10.380
300122	2022-01-25	107.550
300122	2022-01-26	107.940
300123	2022-01-25	8.150
300123	2022-01-26	8.140
300124	2022-01-25	66.490
300124	2022-01-26	65.270
300125	2022-01-25	12.830
300125	2022-01-26	12.900
300126	2022-01-25	6.440
300126	2022-01-26	6.620
300127	2022-01-25	21.970
300127	2022-01-26	22.180
300128	2022-01-25	3.500
300128	2022-01-26	3.540
300129	2022-01-25	7.520
300129	2022-01-26	7.770
300130	2022-01-25	14.900
300130	2022-01-26	14.870
300131	2022-01-25	6.510
300131	2022-01-26	6.550
300132	2022-01-25	9.410
300132	2022-01-26	8.350
300133	2022-01-25	6.070
300133	2022-01-26	6.030
300134	2022-01-25	10.330
300134	2022-01-26	10.400
300135	2022-01-25	2.580
300135	2022-01-26	2.600
300136	2022-01-25	22.040
300136	2022-01-26	22.280
300137	2022-01-25	6.790
300137	2022-01-26	6.840
300138	2022-01-25	15.910
300138	2022-01-26	16.380
300139	2022-01-25	11.230
300139	2022-01-26	10.900
300140	2022-01-25	6.660
300140	2022-01-26	6.630
300141	2022-01-25	11.500
300141	2022-01-26	11.220
300142	2022-01-25	49.840
300142	2022-01-26	48.840
300143	2022-01-25	12.070
300143	2022-01-26	11.790
300144	2022-01-25	15.300
300144	2022-01-26	15.050
300145	2022-01-25	2.930
300145	2022-01-26	2.920
300146	2022-01-25	24.910
300146	2022-01-26	25.550
300147	2022-01-25	6.970
300147	2022-01-26	6.980
300148	2022-01-25	3.920
300148	2022-01-26	4.020
300149	2022-01-25	12.100
300149	2022-01-26	11.860
300150	2022-01-25	4.460
300150	2022-01-26	4.780
300151	2022-01-25	31.200
300151	2022-01-26	31.180
300152	2022-01-25	3.670
300152	2022-01-26	3.710
300153	2022-01-25	9.140
300153	2022-01-26	9.150
300154	2022-01-25	6.080
300154	2022-01-26	6.300
300155	2022-01-25	6.250
300155	2022-01-26	6.350
300157	2022-01-25	4.120
300157	2022-01-26	4.100
300158	2022-01-25	7.600
300158	2022-01-26	7.800
300159	2022-01-25	4.080
300159	2022-01-26	3.900
300160	2022-01-25	6.700
300160	2022-01-26	6.770
300161	2022-01-25	23.620
300161	2022-01-26	23.590
300162	2022-01-25	9.200
300162	2022-01-26	9.240
300163	2022-01-25	3.630
300163	2022-01-26	3.660
300164	2022-01-25	5.050
300164	2022-01-26	5.120
300165	2022-01-25	7.010
300165	2022-01-26	6.700
300166	2022-01-25	13.150
300166	2022-01-26	12.660
300167	2022-01-25	4.780
300167	2022-01-26	4.980
300168	2022-01-25	13.050
300168	2022-01-26	12.950
300170	2022-01-25	8.710
300170	2022-01-26	8.410
300171	2022-01-25	38.580
300171	2022-01-26	37.920
300172	2022-01-25	4.800
300172	2022-01-26	4.830
300173	2022-01-25	5.600
300173	2022-01-26	5.730
300174	2022-01-25	15.230
300174	2022-01-26	15.080
300175	2022-01-25	4.180
300175	2022-01-26	4.180
300176	2022-01-25	6.070
300176	2022-01-26	6.150
300177	2022-01-25	8.260
300177	2022-01-26	8.270
300178	2022-01-25	1.450
300178	2022-01-26	1.470
300179	2022-01-25	9.950
300179	2022-01-26	9.880
300180	2022-01-25	4.700
300180	2022-01-26	4.700
300181	2022-01-25	10.010
300181	2022-01-26	10.080
300182	2022-01-25	6.350
300182	2022-01-26	6.080
300183	2022-01-25	15.490
300183	2022-01-26	15.880
300184	2022-01-25	5.870
300184	2022-01-26	5.950
300185	2022-01-25	3.120
300185	2022-01-26	3.250
300187	2022-01-25	7.130
300187	2022-01-26	7.150
300188	2022-01-25	15.960
300188	2022-01-26	15.340
300189	2022-01-25	4.130
300189	2022-01-26	4.100
300190	2022-01-25	5.460
300190	2022-01-26	5.500
300191	2022-01-25	23.680
300191	2022-01-26	23.820
300192	2022-01-25	6.560
300192	2022-01-26	6.640
300193	2022-01-25	11.480
300193	2022-01-26	11.380
300194	2022-01-25	4.300
300194	2022-01-26	4.290
300195	2022-01-25	6.300
300195	2022-01-26	6.360
300196	2022-01-25	16.540
300196	2022-01-26	16.970
300197	2022-01-25	2.750
300197	2022-01-26	2.770
300198	2022-01-25	4.150
300198	2022-01-26	4.090
300199	2022-01-25	13.530
300199	2022-01-26	12.240
300200	2022-01-25	8.150
300200	2022-01-26	8.260
300201	2022-01-25	3.380
300201	2022-01-26	3.420
300202	2022-01-25	4.920
300202	2022-01-26	4.970
300203	2022-01-25	21.910
300203	2022-01-26	22.110
300204	2022-01-25	18.170
300204	2022-01-26	17.020
300205	2022-01-25	13.290
300205	2022-01-26	13.150
300206	2022-01-25	11.410
300206	2022-01-26	11.290
300207	2022-01-25	37.570
300207	2022-01-26	37.760
300208	2022-01-25	10.340
300208	2022-01-26	10.460
300209	2022-01-25	6.560
300209	2022-01-26	6.430
300210	2022-01-25	3.450
300210	2022-01-26	3.490
300211	2022-01-25	11.300
300211	2022-01-26	11.500
300212	2022-01-25	31.450
300212	2022-01-26	29.810
300213	2022-01-25	7.060
300213	2022-01-26	7.080
300214	2022-01-25	7.770
300214	2022-01-26	7.770
300215	2022-01-25	8.800
300215	2022-01-26	8.920
300217	2022-01-25	4.970
300217	2022-01-26	5.000
300218	2022-01-25	16.390
300218	2022-01-26	16.720
300219	2022-01-25	12.660
300219	2022-01-26	12.890
300220	2022-01-25	15.610
300220	2022-01-26	15.790
300221	2022-01-25	6.210
300221	2022-01-26	6.290
300222	2022-01-25	11.090
300222	2022-01-26	11.110
300223	2022-01-25	111.500
300223	2022-01-26	116.150
300224	2022-01-25	14.100
300224	2022-01-26	14.350
300225	2022-01-25	12.020
300225	2022-01-26	11.980
300226	2022-01-25	44.480
300226	2022-01-26	43.600
300227	2022-01-25	8.920
300227	2022-01-26	8.980
300228	2022-01-25	7.740
300228	2022-01-26	7.860
300229	2022-01-25	11.260
300229	2022-01-26	11.360
300230	2022-01-25	4.130
300230	2022-01-26	4.160
300231	2022-01-25	9.460
300231	2022-01-26	9.430
300232	2022-01-25	7.960
300232	2022-01-26	8.000
300233	2022-01-25	31.300
300233	2022-01-26	30.220
300234	2022-01-25	6.930
300234	2022-01-26	7.040
300235	2022-01-25	13.450
300235	2022-01-26	13.550
300236	2022-01-25	38.040
300236	2022-01-26	38.150
300237	2022-01-25	2.570
300237	2022-01-26	2.610
300238	2022-01-25	15.380
300238	2022-01-26	15.400
300239	2022-01-25	5.900
300239	2022-01-26	5.890
300240	2022-01-25	7.430
300240	2022-01-26	7.580
300241	2022-01-25	6.820
300241	2022-01-26	6.970
300242	2022-01-25	4.420
300242	2022-01-26	4.500
300243	2022-01-25	12.040
300243	2022-01-26	12.120
300244	2022-01-25	29.800
300244	2022-01-26	29.180
300245	2022-01-25	9.240
300245	2022-01-26	9.280
300246	2022-01-25	18.730
300246	2022-01-26	18.270
300247	2022-01-25	3.740
300247	2022-01-26	3.730
300248	2022-01-25	17.280
300248	2022-01-26	15.520
300249	2022-01-25	7.980
300249	2022-01-26	7.670
300250	2022-01-25	14.100
300250	2022-01-26	15.910
300251	2022-01-25	10.230
300251	2022-01-26	10.330
300252	2022-01-25	8.380
300252	2022-01-26	8.450
300253	2022-01-25	12.100
300253	2022-01-26	11.840
300254	2022-01-25	7.410
300254	2022-01-26	7.310
300255	2022-01-25	7.000
300255	2022-01-26	7.020
300256	2022-01-25	2.880
300256	2022-01-26	2.920
300257	2022-01-25	15.550
300257	2022-01-26	15.900
300258	2022-01-25	13.290
300258	2022-01-26	13.780
300259	2022-01-25	4.680
300259	2022-01-26	4.740
300260	2022-01-25	46.150
300260	2022-01-26	48.590
300262	2022-01-25	3.210
300262	2022-01-26	3.230
300263	2022-01-25	9.090
300263	2022-01-26	9.150
300264	2022-01-25	7.810
300264	2022-01-26	7.730
300265	2022-01-25	9.860
300265	2022-01-26	10.040
300266	2022-01-25	3.490
300266	2022-01-26	3.510
300267	2022-01-25	3.960
300267	2022-01-26	3.950
300268	2022-01-25	17.550
300268	2022-01-26	17.830
300269	2022-01-25	3.340
300269	2022-01-26	3.400
300270	2022-01-25	7.220
300270	2022-01-26	7.160
300271	2022-01-25	12.480
300271	2022-01-26	12.200
300272	2022-01-25	6.250
300272	2022-01-26	6.280
300273	2022-01-25	4.800
300273	2022-01-26	4.800
300274	2022-01-25	126.010
300274	2022-01-26	129.450
300275	2022-01-25	13.220
300275	2022-01-26	13.050
300276	2022-01-25	3.880
300276	2022-01-26	4.040
300277	2022-01-25	9.580
300277	2022-01-26	9.170
300278	2022-01-25	3.680
300278	2022-01-26	3.710
300279	2022-01-25	6.960
300279	2022-01-26	7.170
300280	2022-01-25	31.200
300280	2022-01-26	33.520
300281	2022-01-25	5.470
300281	2022-01-26	5.550
300282	2022-01-25	4.170
300282	2022-01-26	4.250
300283	2022-01-25	6.360
300283	2022-01-26	6.530
300284	2022-01-25	6.290
300284	2022-01-26	6.440
300285	2022-01-25	39.630
300285	2022-01-26	40.980
300286	2022-01-25	32.800
300286	2022-01-26	33.250
300287	2022-01-25	5.530
300287	2022-01-26	5.520
300288	2022-01-25	12.700
300288	2022-01-26	11.790
300289	2022-01-25	6.820
300289	2022-01-26	6.900
300290	2022-01-25	7.170
300290	2022-01-26	7.170
300291	2022-01-25	5.790
300291	2022-01-26	5.800
300292	2022-01-25	4.240
300292	2022-01-26	4.360
300293	2022-01-25	10.760
300293	2022-01-26	10.790
300294	2022-01-25	34.690
300294	2022-01-26	33.370
300295	2022-01-25	10.440
300295	2022-01-26	10.600
300296	2022-01-25	9.000
300296	2022-01-26	9.040
300297	2022-01-25	3.390
300297	2022-01-26	3.250
300298	2022-01-25	23.970
300298	2022-01-26	24.310
300299	2022-01-25	5.400
300299	2022-01-26	5.560
300300	2022-01-25	5.480
300300	2022-01-26	5.450
300301	2022-01-25	3.310
300301	2022-01-26	3.370
300302	2022-01-25	10.040
300302	2022-01-26	9.870
300303	2022-01-25	5.480
300303	2022-01-26	5.520
300304	2022-01-25	5.900
300304	2022-01-26	6.040
300305	2022-01-25	15.140
300305	2022-01-26	15.300
300306	2022-01-25	9.990
300306	2022-01-26	10.570
300307	2022-01-25	6.520
300307	2022-01-26	6.610
300308	2022-01-25	37.740
300308	2022-01-26	36.810
300309	2022-01-25	2.860
300309	2022-01-26	2.900
300310	2022-01-25	4.750
300310	2022-01-26	4.860
300311	2022-01-25	9.250
300311	2022-01-26	8.940
300312	2022-01-25	3.410
300312	2022-01-26	3.320
300313	2022-01-25	6.850
300313	2022-01-26	6.760
300314	2022-01-25	13.050
300314	2022-01-26	12.790
300315	2022-01-25	4.160
300315	2022-01-26	4.210
300316	2022-01-25	60.770
300316	2022-01-26	61.500
300317	2022-01-25	6.720
300317	2022-01-26	6.800
300318	2022-01-25	8.020
300318	2022-01-26	8.020
300319	2022-01-25	11.780
300319	2022-01-26	12.180
300320	2022-01-25	13.090
300320	2022-01-26	13.320
300321	2022-01-25	18.790
300321	2022-01-26	18.960
300322	2022-01-25	11.270
300322	2022-01-26	11.270
300323	2022-01-25	10.140
300323	2022-01-26	10.210
300324	2022-01-25	3.920
300324	2022-01-26	3.810
300325	2022-01-25	2.740
300325	2022-01-26	2.760
300326	2022-01-25	9.300
300326	2022-01-26	9.350
300327	2022-01-25	56.850
300327	2022-01-26	57.390
300328	2022-01-25	9.550
300328	2022-01-26	9.170
300329	2022-01-25	10.030
300329	2022-01-26	9.660
300330	2022-01-25	9.400
300330	2022-01-26	9.680
300331	2022-01-25	28.650
300331	2022-01-26	30.750
300332	2022-01-25	9.980
300332	2022-01-26	9.990
300333	2022-01-25	8.580
300333	2022-01-26	8.690
300334	2022-01-25	8.160
300334	2022-01-26	8.270
300335	2022-01-25	5.210
300335	2022-01-26	4.950
300336	2022-01-25	3.190
300336	2022-01-26	3.200
300337	2022-01-25	7.610
300337	2022-01-26	7.520
300338	2022-01-25	5.460
300338	2022-01-26	5.430
300339	2022-01-25	20.000
300339	2022-01-26	19.920
300340	2022-01-25	16.170
300340	2022-01-26	16.550
300341	2022-01-25	10.060
300341	2022-01-26	10.290
300342	2022-01-25	11.880
300342	2022-01-26	11.980
300343	2022-01-25	13.710
300343	2022-01-26	13.780
300344	2022-01-25	7.100
300344	2022-01-26	7.060
300345	2022-01-25	5.070
300345	2022-01-26	4.940
300346	2022-01-25	42.100
300346	2022-01-26	42.460
300347	2022-01-25	116.020
300347	2022-01-26	108.990
300348	2022-01-25	15.560
300348	2022-01-26	15.590
300349	2022-01-25	11.780
300349	2022-01-26	11.880
300350	2022-01-25	6.410
300350	2022-01-26	6.480
300351	2022-01-25	12.350
300351	2022-01-26	12.130
300352	2022-01-25	6.230
300352	2022-01-26	5.560
300353	2022-01-25	10.270
300353	2022-01-26	9.490
300354	2022-01-25	36.680
300354	2022-01-26	37.020
300355	2022-01-25	4.540
300355	2022-01-26	4.650
300356	2022-01-25	3.020
300356	2022-01-26	3.040
300357	2022-01-25	49.550
300357	2022-01-26	50.080
300358	2022-01-25	20.470
300358	2022-01-26	20.310
300359	2022-01-25	5.760
300359	2022-01-26	5.690
300360	2022-01-25	10.570
300360	2022-01-26	11.230
300363	2022-01-25	80.800
300363	2022-01-26	77.400
300364	2022-01-25	11.360
300364	2022-01-26	11.280
300365	2022-01-25	9.240
300365	2022-01-26	9.590
300366	2022-01-25	10.920
300366	2022-01-26	10.980
300367	2022-01-25	2.170
300367	2022-01-26	2.160
300368	2022-01-25	10.830
300368	2022-01-26	10.440
300369	2022-01-25	14.180
300369	2022-01-26	14.550
300370	2022-01-25	1.950
300370	2022-01-26	1.860
300371	2022-01-25	14.420
300371	2022-01-26	14.580
300373	2022-01-25	65.030
300373	2022-01-26	65.740
300374	2022-01-25	13.280
300374	2022-01-26	12.810
300375	2022-01-25	3.870
300375	2022-01-26	3.940
300376	2022-01-25	8.900
300376	2022-01-26	8.860
300377	2022-01-25	13.660
300377	2022-01-26	13.220
300378	2022-01-25	23.230
300378	2022-01-26	22.470
300379	2022-01-25	31.380
300379	2022-01-26	30.560
300380	2022-01-25	22.650
300380	2022-01-26	21.150
300381	2022-01-25	10.450
300381	2022-01-26	10.760
300382	2022-01-25	20.260
300382	2022-01-26	21.150
300383	2022-01-25	14.900
300383	2022-01-26	14.800
300384	2022-01-25	22.370
300384	2022-01-26	22.860
300385	2022-01-25	7.620
300385	2022-01-26	7.700
300386	2022-01-25	16.870
300386	2022-01-26	15.800
300387	2022-01-25	6.760
300387	2022-01-26	6.940
300388	2022-01-25	7.200
300388	2022-01-26	7.220
300389	2022-01-25	12.980
300389	2022-01-26	13.120
300390	2022-01-25	69.490
300390	2022-01-26	70.500
300391	2022-01-25	15.800
300391	2022-01-26	15.190
300392	2022-01-25	6.710
300392	2022-01-26	6.840
300393	2022-01-25	14.950
300393	2022-01-26	14.900
300394	2022-01-25	34.680
300394	2022-01-26	35.190
300395	2022-01-25	54.560
300395	2022-01-26	54.560
300396	2022-01-25	17.310
300396	2022-01-26	17.230
300397	2022-01-25	13.560
300397	2022-01-26	13.200
300398	2022-01-25	24.130
300398	2022-01-26	24.000
300399	2022-01-25	12.680
300399	2022-01-26	15.220
300400	2022-01-25	19.250
300400	2022-01-26	19.280
300401	2022-01-25	13.370
300401	2022-01-26	13.230
300402	2022-01-25	21.980
300402	2022-01-26	22.430
300403	2022-01-25	5.960
300403	2022-01-26	6.100
300404	2022-01-25	11.910
300404	2022-01-26	11.760
300405	2022-01-25	8.490
300405	2022-01-26	8.600
300406	2022-01-25	17.720
300406	2022-01-26	17.930
300407	2022-01-25	8.040
300407	2022-01-26	8.140
300408	2022-01-25	39.100
300408	2022-01-26	38.960
300409	2022-01-25	20.820
300409	2022-01-26	20.720
300410	2022-01-25	10.270
300410	2022-01-26	10.250
300411	2022-01-25	7.180
300411	2022-01-26	7.290
300412	2022-01-25	15.050
300412	2022-01-26	14.680
300413	2022-01-25	37.180
300413	2022-01-26	36.180
300414	2022-01-25	9.990
300414	2022-01-26	10.070
300415	2022-01-25	17.420
300415	2022-01-26	17.710
300416	2022-01-25	29.750
300416	2022-01-26	28.820
300417	2022-01-25	11.120
300417	2022-01-26	11.320
300418	2022-01-25	19.980
300418	2022-01-26	19.860
300419	2022-01-25	7.580
300419	2022-01-26	7.590
300420	2022-01-25	3.500
300420	2022-01-26	3.670
300421	2022-01-25	14.740
300421	2022-01-26	15.520
300422	2022-01-25	7.960
300422	2022-01-26	7.360
300423	2022-01-25	11.660
300423	2022-01-26	11.420
300424	2022-01-25	13.500
300424	2022-01-26	13.660
300425	2022-01-25	4.910
300425	2022-01-26	4.950
300426	2022-01-25	8.900
300426	2022-01-26	8.740
300427	2022-01-25	12.430
300427	2022-01-26	12.930
300428	2022-01-25	21.890
300428	2022-01-26	23.200
300429	2022-01-25	11.040
300429	2022-01-26	11.220
300430	2022-01-25	11.820
300430	2022-01-26	11.920
300432	2022-01-25	24.800
300432	2022-01-26	25.410
300433	2022-01-25	18.070
300433	2022-01-26	18.160
300434	2022-01-25	9.380
300434	2022-01-26	9.300
300435	2022-01-25	18.340
300435	2022-01-26	18.770
300436	2022-01-25	37.100
300436	2022-01-26	36.270
300437	2022-01-25	21.600
300437	2022-01-26	21.670
300438	2022-01-25	41.940
300438	2022-01-26	44.010
300439	2022-01-25	17.420
300439	2022-01-26	16.780
300440	2022-01-25	8.250
300440	2022-01-26	8.460
300441	2022-01-25	9.400
300441	2022-01-26	9.600
300442	2022-01-25	41.280
300442	2022-01-26	41.680
300443	2022-01-25	44.870
300443	2022-01-26	47.440
300444	2022-01-25	5.650
300444	2022-01-26	5.780
300445	2022-01-25	13.240
300445	2022-01-26	13.600
300446	2022-01-25	8.660
300446	2022-01-26	8.750
300447	2022-01-25	18.280
300447	2022-01-26	17.930
300448	2022-01-25	6.850
300448	2022-01-26	7.050
300449	2022-01-25	7.290
300449	2022-01-26	7.290
300450	2022-01-25	73.000
300450	2022-01-26	74.550
300451	2022-01-25	9.220
300451	2022-01-26	9.090
300452	2022-01-25	18.420
300452	2022-01-26	18.370
300453	2022-01-25	10.740
300453	2022-01-26	10.820
300454	2022-01-25	168.370
300454	2022-01-26	172.970
300455	2022-01-25	10.880
300455	2022-01-26	11.440
300456	2022-01-25	21.840
300456	2022-01-26	21.610
300457	2022-01-25	25.380
300457	2022-01-26	25.870
300458	2022-01-25	55.250
300458	2022-01-26	55.790
300459	2022-01-25	5.080
300459	2022-01-26	5.130
300460	2022-01-25	16.620
300460	2022-01-26	16.730
300461	2022-01-25	18.300
300461	2022-01-26	18.420
300462	2022-01-25	12.390
300462	2022-01-26	12.300
300463	2022-01-25	26.950
300463	2022-01-26	26.690
300464	2022-01-25	7.300
300464	2022-01-26	7.270
300465	2022-01-25	12.120
300465	2022-01-26	11.900
300466	2022-01-25	6.380
300466	2022-01-26	6.660
300467	2022-01-25	15.510
300467	2022-01-26	15.370
300468	2022-01-25	21.510
300468	2022-01-26	21.020
300469	2022-01-25	15.550
300469	2022-01-26	15.920
300470	2022-01-25	41.890
300470	2022-01-26	40.620
300471	2022-01-25	20.730
300471	2022-01-26	21.360
300472	2022-01-25	12.360
300472	2022-01-26	13.000
300473	2022-01-25	21.000
300473	2022-01-26	21.170
300474	2022-01-25	116.230
300474	2022-01-26	115.700
300475	2022-01-25	24.400
300475	2022-01-26	24.330
300476	2022-01-25	27.000
300476	2022-01-26	27.100
300477	2022-01-25	7.160
300477	2022-01-26	7.150
300478	2022-01-25	10.760
300478	2022-01-26	11.130
300479	2022-01-25	28.080
300479	2022-01-26	25.360
300480	2022-01-25	33.110
300480	2022-01-26	32.350
300481	2022-01-25	22.810
300481	2022-01-26	23.810
300482	2022-01-25	37.440
300482	2022-01-26	37.090
300483	2022-01-25	14.600
300483	2022-01-26	14.610
300484	2022-01-25	13.550
300484	2022-01-26	13.750
300485	2022-01-25	13.140
300485	2022-01-26	13.590
300486	2022-01-25	10.070
300486	2022-01-26	10.140
300487	2022-01-25	100.980
300487	2022-01-26	98.050
300488	2022-01-25	25.980
300488	2022-01-26	24.960
300489	2022-01-25	22.940
300489	2022-01-26	22.810
300490	2022-01-25	17.110
300490	2022-01-26	17.420
300491	2022-01-25	15.580
300491	2022-01-26	16.080
300492	2022-01-25	38.790
300492	2022-01-26	38.300
300493	2022-01-25	7.270
300493	2022-01-26	7.250
300494	2022-01-25	16.160
300494	2022-01-26	16.400
300495	2022-01-25	2.350
300495	2022-01-26	2.380
300496	2022-01-25	145.200
300496	2022-01-26	149.590
300497	2022-01-25	14.230
300497	2022-01-26	13.220
300498	2022-01-25	18.810
300498	2022-01-26	19.320
300499	2022-01-25	12.930
300499	2022-01-26	13.370
300500	2022-01-25	19.430
300500	2022-01-26	20.170
300501	2022-01-25	19.360
300501	2022-01-26	19.420
300502	2022-01-25	36.850
300502	2022-01-26	36.920
300503	2022-01-25	11.460
300503	2022-01-26	11.600
300504	2022-01-25	20.610
300504	2022-01-26	21.280
300505	2022-01-25	27.150
300505	2022-01-26	27.380
300506	2022-01-25	5.880
300506	2022-01-26	5.890
300507	2022-01-25	10.550
300507	2022-01-26	10.820
300508	2022-01-25	32.910
300508	2022-01-26	36.510
300509	2022-01-25	5.950
300509	2022-01-26	6.160
300510	2022-01-25	5.640
300510	2022-01-26	5.790
300511	2022-01-25	6.800
300511	2022-01-26	6.890
300512	2022-01-25	15.110
300512	2022-01-26	14.760
300513	2022-01-25	11.230
300513	2022-01-26	11.600
300514	2022-01-25	11.580
300514	2022-01-26	11.760
300515	2022-01-25	11.630
